,datetime,number,name,address,banking,bonus,bike_stands,available_bike_stands,available_bikes,status,last_update,time_to_last_update
12789,2023-12-15 21:36:16,46,SITULA,Vilharjeva cesta 44,False,False,20,19,1,OPEN,2023-12-15 20:29:02,4034.0
12790,2023-12-15 21:36:16,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,2,16,OPEN,2023-12-15 20:29:13,4023.0
12791,2023-12-15 21:36:16,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 20:25:32,4244.0
12792,2023-12-15 21:36:16,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 20:27:03,4153.0
12793,2023-12-15 21:36:16,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,8,12,OPEN,2023-12-15 20:27:20,4136.0
12794,2023-12-15 21:36:16,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,16,2,OPEN,2023-12-15 20:29:09,4027.0
12795,2023-12-15 21:36:16,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 20:26:43,4173.0
12796,2023-12-15 21:36:16,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 20:30:00,3976.0
12797,2023-12-15 21:36:16,30,LIDL - VOJKOVA CESTA,,False,False,20,17,2,OPEN,2023-12-15 20:28:52,4044.0
12798,2023-12-15 21:36:16,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,15,5,OPEN,2023-12-15 20:29:42,3994.0
12799,2023-12-15 21:36:16,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,10,9,OPEN,2023-12-15 20:30:17,3959.0
12800,2023-12-15 21:36:16,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 20:29:56,3980.0
12801,2023-12-15 21:36:16,71,ZALOG,Zaloška cesta,False,False,20,9,11,OPEN,2023-12-15 20:27:13,4143.0
12802,2023-12-15 21:36:16,53,CESTA NA ROŽNIK,Cesta na Rožnik 1,False,False,20,17,3,OPEN,2023-12-15 20:28:15,4081.0
12803,2023-12-15 21:36:16,48,HOFER-KAJUHOVA,Kajuhova ulica 42,False,False,20,8,12,OPEN,2023-12-15 20:29:24,4012.0
12804,2023-12-15 21:36:16,27,DUNAJSKA C.-PS PETROL,Dunajska cesta 50,False,False,20,18,2,OPEN,2023-12-15 20:26:45,4171.0
12805,2023-12-15 21:36:16,69,STUDENEC,Zaloška cesta,False,False,20,4,16,OPEN,2023-12-15 20:29:11,4025.0
12806,2023-12-15 21:36:16,14,PARKIRIŠČE NUK 2-FF,Zoisova cesta 2,False,False,20,18,2,OPEN,2023-12-15 20:27:32,4124.0
12807,2023-12-15 21:36:16,42,BRATOVŠEVA PLOŠČAD,Dunajska 211,False,False,20,15,5,OPEN,2023-12-15 20:30:16,3960.0
12808,2023-12-15 21:36:16,3,KONGRESNI TRG-ŠUBIČEVA ULICA,Kongresni trg 3,False,False,20,6,14,OPEN,2023-12-15 20:32:01,3855.0
12809,2023-12-15 21:36:16,43,BS4-STOŽICE,Dunajska 186,False,False,20,10,10,OPEN,2023-12-15 20:32:38,3818.0
12810,2023-12-15 21:36:16,78,GERBIČEVA - ŠPORTNI PARK SVOBODA,Gerbičeva ulica 61,False,False,20,15,5,OPEN,2023-12-15 20:33:23,3773.0
12811,2023-12-15 21:36:16,52,ŽIVALSKI VRT,Večna pot 70,False,False,20,19,1,OPEN,2023-12-15 20:27:22,4134.0
12812,2023-12-15 21:36:16,82,VOKA - SLOVENČEVA,Vodovodna cesta 90,False,False,20,15,5,OPEN,2023-12-15 20:34:33,3703.0
12813,2023-12-15 21:36:16,35,BTC CITY/DVORANA A,BTC City/Dvorana A,False,False,20,12,8,OPEN,2023-12-15 20:28:14,4082.0
12814,2023-12-15 21:36:16,37,TRNOVO,TRNOVO,False,False,20,14,6,OPEN,2023-12-15 20:27:46,4110.0
12815,2023-12-15 21:36:16,38,P+R BARJE,P+R BARJE,False,False,20,10,9,OPEN,2023-12-15 20:27:55,4101.0
12816,2023-12-15 21:36:16,26,ROŽNA DOLINA-ŠKRABČEVA UL.,Škrabčeva ulica 2,False,False,18,8,10,OPEN,2023-12-15 20:29:28,4008.0
12817,2023-12-15 21:36:16,21,KINO ŠIŠKA,Celovška cesta 111c,False,False,26,10,16,OPEN,2023-12-15 20:30:24,3952.0
12818,2023-12-15 21:36:16,49,BRODARJEV TRG,Nove Fuzine 8,False,False,20,6,14,OPEN,2023-12-15 20:34:14,3722.0
12819,2023-12-15 21:36:16,24,ZALOŠKA C.-GRABLOVIČEVA C.,Zaloška cesta 16,False,False,16,13,3,OPEN,2023-12-15 20:30:00,3976.0
12820,2023-12-15 21:36:16,79,DOLENJSKA C. - STRELIŠČE,Dolenjska c. 11,False,False,20,13,7,OPEN,2023-12-15 20:26:16,4200.0
12821,2023-12-15 21:36:16,47,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,Jakčeva ulica 37,False,False,19,11,8,OPEN,2023-12-15 20:35:17,3659.0
12822,2023-12-15 21:36:16,75,SOSESKA NOVO BRDO,Pot rdečega križa,False,False,20,13,7,OPEN,2023-12-15 20:29:08,4028.0
12823,2023-12-15 21:36:16,58,TRŽNICA KOSEZE,Vodnikova cesta 187,False,False,18,12,6,OPEN,2023-12-15 20:27:34,4122.0
12824,2023-12-15 21:36:16,62,ALEJA - CELOVŠKA CESTA,Aleja - Celovška Cesta,False,False,20,18,2,OPEN,2023-12-15 20:32:30,3826.0
12825,2023-12-15 21:36:16,33,MERCATOR CENTER ŠIŠKA,Cesta Ljubljanske brigade 33,False,False,22,11,11,OPEN,2023-12-15 20:28:24,4072.0
12826,2023-12-15 21:36:16,16,GH ŠENTPETER-NJEGOŠEVA C.,Zaloška cesta 1,False,False,24,21,3,OPEN,2023-12-15 20:28:06,4090.0
12827,2023-12-15 21:36:16,84,HOFER - POLJE,Polje 51,False,False,20,7,13,OPEN,2023-12-15 20:27:42,4114.0
12828,2023-12-15 21:36:16,65,VIŠKO POLJE,Cesta na Brdo,False,False,20,12,8,OPEN,2023-12-15 20:30:33,3943.0
12829,2023-12-15 21:36:16,40,BONIFACIJA,Tržaška 123,False,False,21,18,3,OPEN,2023-12-15 20:26:15,4201.0
12830,2023-12-15 21:36:16,39,P + R DOLGI MOST,P+R Dolgi most,False,False,20,15,5,OPEN,2023-12-15 20:27:08,4148.0
12831,2023-12-15 21:36:16,67,DRAVLJE,Celovška cesta,False,False,20,17,3,OPEN,2023-12-15 20:26:58,4158.0
12832,2023-12-15 21:36:16,70,POLJE,Zadobrovška cesta,False,False,20,14,6,OPEN,2023-12-15 20:25:27,4249.0
12833,2023-12-15 21:36:16,83,SUPERNOVA LJUBLJANA - RUDNIK,Jurčkova 223,False,False,20,16,4,OPEN,2023-12-15 20:27:57,4099.0
12834,2023-12-15 21:36:16,56,SREDNJA FRIZERSKA ŠOLA,Litostrojska cesta 53,False,False,20,13,7,OPEN,2023-12-15 20:28:33,4063.0
12835,2023-12-15 21:36:16,9,TRG OF-KOLODVORSKA UL.,Trg OF 12,False,False,26,0,26,OPEN,2023-12-15 20:31:03,3913.0
12836,2023-12-15 21:36:16,13,TRG MDB,Trg MDB 9,False,False,20,12,8,OPEN,2023-12-15 20:29:18,4018.0
12837,2023-12-15 21:36:16,18,TRŽAŠKA C.-ILIRIJA,Tržaška cesta 37,False,False,20,16,4,OPEN,2023-12-15 20:30:05,3971.0
12838,2023-12-15 21:36:16,1,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,Prešernov trg 6,False,False,20,6,14,OPEN,2023-12-15 20:35:07,3669.0
12839,2023-12-15 21:36:16,60,MERCATOR MARKET - CELOVŠKA C. 163,Celovška 163,False,False,20,8,12,OPEN,2023-12-15 20:34:39,3697.0
12840,2023-12-15 21:36:16,44,SAVSKO NASELJE 2-LINHARTOVA CESTA,Topniška 54,False,False,20,19,1,OPEN,2023-12-15 20:30:22,3954.0
12841,2023-12-15 21:36:16,5,BREG,Breg 20,False,False,20,15,5,OPEN,2023-12-15 20:25:30,4246.0
12842,2023-12-15 21:36:16,36,BTC CITY ATLANTIS,BTC City Atlantis,False,False,20,15,5,OPEN,2023-12-15 20:27:48,4108.0
12843,2023-12-15 21:36:16,63,IKEA,Švedska ulica 6,False,False,20,18,2,OPEN,2023-12-15 20:28:27,4069.0
12844,2023-12-15 21:36:16,7,MIKLOŠIČEV PARK,Miklošičeva cesta 20,False,False,18,3,15,OPEN,2023-12-15 20:27:27,4129.0
12845,2023-12-15 21:36:16,23,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,Devinska ulica 1a,False,False,20,17,3,OPEN,2023-12-15 20:27:52,4104.0
12846,2023-12-15 21:36:16,81,LEK - VEROVŠKOVA,Verovškova 57,False,False,20,16,4,OPEN,2023-12-15 20:29:06,4030.0
12847,2023-12-15 21:36:16,15,AMBROŽEV TRG,Poljanska cesta 20c,False,False,18,18,0,OPEN,2023-12-15 20:34:17,3719.0
12848,2023-12-15 21:36:16,77,VOJKOVA - GASILSKA BRIGADA,Vojkova cesta,False,False,20,16,4,OPEN,2023-12-15 20:28:53,4043.0
12849,2023-12-15 21:36:16,61,RAKOVNIK,Rakovnik,False,False,20,6,14,OPEN,2023-12-15 20:27:37,4119.0
12850,2023-12-15 21:36:16,50,PREGLOV TRG,Nove Fuzine 33,False,False,20,10,10,OPEN,2023-12-15 20:34:30,3706.0
12851,2023-12-15 21:36:16,28,PLEČNIKOV STADION,Dunajska cesta 70,False,False,18,5,13,OPEN,2023-12-15 20:28:36,4060.0
12852,2023-12-15 21:37:16,59,LIDL BEŽIGRAD,Bežigrad 11,False,False,20,9,11,OPEN,2023-12-15 20:36:05,3671.0
12853,2023-12-15 21:37:16,54,ŠMARTINSKI PARK,Smartinska cesta 58,False,False,20,12,8,OPEN,2023-12-15 20:30:54,3982.0
12854,2023-12-15 21:37:16,45,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,Savska cesta 1,False,False,20,20,0,OPEN,2023-12-15 20:30:34,4002.0
12855,2023-12-15 21:37:16,68,ČRNUČE,Dunajska cesta,False,False,20,17,3,OPEN,2023-12-15 20:26:42,4234.0
12856,2023-12-15 21:37:16,11,VILHARJEVA CESTA,Vilharjeva cesta 23,False,False,20,16,3,OPEN,2023-12-15 20:29:57,4039.0
12857,2023-12-15 21:37:16,10,MASARYKOVA DDC,Masarykova cesta 14,False,False,18,1,17,OPEN,2023-12-15 20:31:04,3972.0
12858,2023-12-15 21:37:16,2,POGAČARJEV TRG-TRŽNICA,Pogačarjev trg 3,False,False,18,0,18,OPEN,2023-12-15 20:36:00,3676.0
12859,2023-12-15 21:37:16,4,CANKARJEVA UL.-NAMA,Cankarjeva cesta 1,False,False,26,8,18,OPEN,2023-12-15 20:34:21,3775.0
12860,2023-12-15 21:37:16,41,ANTONOV TRG,Tržaška 91,False,False,20,18,2,OPEN,2023-12-15 20:29:32,4064.0
12861,2023-12-15 21:37:16,73,PRUŠNIKOVA,Prušnikova ulica,False,False,20,16,4,OPEN,2023-12-15 20:26:56,4220.0
12862,2023-12-15 21:37:16,76,TEHNOLOŠKI PARK,Tehnološki park,False,False,20,14,6,OPEN,2023-12-15 20:26:37,4239.0
12863,2023-12-15 21:37:16,66,KOSEŠKI BAJER,Koseška cesta,False,False,20,13,7,OPEN,2023-12-15 20:34:12,3784.0
12864,2023-12-15 21:37:16,19,TIVOLI,Celovška cesta 26,False,False,20,19,1,OPEN,2023-12-15 20:29:46,4050.0
12865,2023-12-15 21:37:16,25,TRŽNICA MOSTE,Zaloška cesta 54,False,False,21,17,4,OPEN,2023-12-15 20:33:26,3830.0
12866,2023-12-15 21:37:16,6,GRUDNOVO NABREŽJE-KARLOVŠKA C.,Grudnovo nabrežje 3,False,False,18,15,3,OPEN,2023-12-15 20:30:05,4031.0
12867,2023-12-15 21:37:16,51,LIDL-LITIJSKA CESTA,Litijska cesta 53,False,False,20,13,7,OPEN,2023-12-15 20:28:06,4150.0
12868,2023-12-15 21:37:16,31,ŠPORTNI CENTER STOŽICE,Vojkova cesta 91,False,False,26,8,18,OPEN,2023-12-15 20:35:59,3677.0
12869,2023-12-15 21:37:16,22,ŠPICA,Prule 8,False,False,18,7,11,OPEN,2023-12-15 20:27:51,4165.0
12870,2023-12-15 21:37:16,80,ROŠKA - STRELIŠKA,Roška cesta,False,False,20,7,13,OPEN,2023-12-15 20:27:34,4182.0
12871,2023-12-15 21:37:16,8,BAVARSKI DVOR,Slovenska cesta 55c,False,False,20,0,20,OPEN,2023-12-15 20:36:14,3662.0
12872,2023-12-15 21:37:16,20,STARA CERKEV,Celovška cesta 69,False,False,14,5,9,OPEN,2023-12-15 20:29:35,4061.0
12873,2023-12-15 21:37:16,46,SITULA,Vilharjeva cesta 44,False,False,20,19,1,OPEN,2023-12-15 20:29:02,4094.0
12874,2023-12-15 21:37:16,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,2,16,OPEN,2023-12-15 20:29:13,4083.0
12875,2023-12-15 21:37:16,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 20:35:38,3698.0
12876,2023-12-15 21:37:16,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 20:27:03,4213.0
12877,2023-12-15 21:37:16,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,8,12,OPEN,2023-12-15 20:27:20,4196.0
12878,2023-12-15 21:37:16,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,16,2,OPEN,2023-12-15 20:29:09,4087.0
12879,2023-12-15 21:37:16,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 20:26:43,4233.0
12880,2023-12-15 21:37:16,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 20:30:00,4036.0
12881,2023-12-15 21:37:16,30,LIDL - VOJKOVA CESTA,,False,False,20,17,2,OPEN,2023-12-15 20:28:52,4104.0
12882,2023-12-15 21:37:16,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,15,5,OPEN,2023-12-15 20:29:42,4054.0
12883,2023-12-15 21:37:16,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,10,9,OPEN,2023-12-15 20:30:17,4019.0
12884,2023-12-15 21:37:16,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 20:29:56,4040.0
12885,2023-12-15 21:37:16,71,ZALOG,Zaloška cesta,False,False,20,9,11,OPEN,2023-12-15 20:27:13,4203.0
12886,2023-12-15 21:37:16,53,CESTA NA ROŽNIK,Cesta na Rožnik 1,False,False,20,17,3,OPEN,2023-12-15 20:28:15,4141.0
12887,2023-12-15 21:37:16,48,HOFER-KAJUHOVA,Kajuhova ulica 42,False,False,20,8,12,OPEN,2023-12-15 20:29:24,4072.0
12888,2023-12-15 21:37:16,27,DUNAJSKA C.-PS PETROL,Dunajska cesta 50,False,False,20,17,3,OPEN,2023-12-15 20:35:38,3698.0
12889,2023-12-15 21:37:16,69,STUDENEC,Zaloška cesta,False,False,20,4,16,OPEN,2023-12-15 20:29:11,4085.0
12890,2023-12-15 21:37:16,14,PARKIRIŠČE NUK 2-FF,Zoisova cesta 2,False,False,20,18,2,OPEN,2023-12-15 20:27:32,4184.0
12891,2023-12-15 21:37:16,42,BRATOVŠEVA PLOŠČAD,Dunajska 211,False,False,20,15,5,OPEN,2023-12-15 20:30:16,4020.0
12892,2023-12-15 21:37:16,3,KONGRESNI TRG-ŠUBIČEVA ULICA,Kongresni trg 3,False,False,20,6,14,OPEN,2023-12-15 20:32:01,3915.0
12893,2023-12-15 21:37:16,43,BS4-STOŽICE,Dunajska 186,False,False,20,10,10,OPEN,2023-12-15 20:32:38,3878.0
12894,2023-12-15 21:37:16,78,GERBIČEVA - ŠPORTNI PARK SVOBODA,Gerbičeva ulica 61,False,False,20,15,5,OPEN,2023-12-15 20:33:23,3833.0
12895,2023-12-15 21:37:16,52,ŽIVALSKI VRT,Večna pot 70,False,False,20,19,1,OPEN,2023-12-15 20:27:22,4194.0
12896,2023-12-15 21:37:16,82,VOKA - SLOVENČEVA,Vodovodna cesta 90,False,False,20,15,5,OPEN,2023-12-15 20:34:33,3763.0
12897,2023-12-15 21:37:16,35,BTC CITY/DVORANA A,BTC City/Dvorana A,False,False,20,12,8,OPEN,2023-12-15 20:28:14,4142.0
12898,2023-12-15 21:37:16,37,TRNOVO,TRNOVO,False,False,20,14,6,OPEN,2023-12-15 20:27:46,4170.0
12899,2023-12-15 21:37:16,38,P+R BARJE,P+R BARJE,False,False,20,10,9,OPEN,2023-12-15 20:27:55,4161.0
12900,2023-12-15 21:37:16,26,ROŽNA DOLINA-ŠKRABČEVA UL.,Škrabčeva ulica 2,False,False,18,8,10,OPEN,2023-12-15 20:29:28,4068.0
12901,2023-12-15 21:37:16,21,KINO ŠIŠKA,Celovška cesta 111c,False,False,26,10,16,OPEN,2023-12-15 20:30:24,4012.0
12902,2023-12-15 21:37:16,49,BRODARJEV TRG,Nove Fuzine 8,False,False,20,6,14,OPEN,2023-12-15 20:34:14,3782.0
12903,2023-12-15 21:37:16,24,ZALOŠKA C.-GRABLOVIČEVA C.,Zaloška cesta 16,False,False,16,13,3,OPEN,2023-12-15 20:30:00,4036.0
12904,2023-12-15 21:37:16,79,DOLENJSKA C. - STRELIŠČE,Dolenjska c. 11,False,False,20,13,7,OPEN,2023-12-15 20:26:16,4260.0
12905,2023-12-15 21:37:16,47,ŠTEPANJSKO NASELJE 1-JAKČEVA ULICA,Jakčeva ulica 37,False,False,19,11,8,OPEN,2023-12-15 20:35:17,3719.0
12906,2023-12-15 21:37:16,75,SOSESKA NOVO BRDO,Pot rdečega križa,False,False,20,13,7,OPEN,2023-12-15 20:29:08,4088.0
12907,2023-12-15 21:37:16,58,TRŽNICA KOSEZE,Vodnikova cesta 187,False,False,18,12,6,OPEN,2023-12-15 20:27:34,4182.0
12908,2023-12-15 21:37:16,62,ALEJA - CELOVŠKA CESTA,Aleja - Celovška Cesta,False,False,20,18,2,OPEN,2023-12-15 20:32:30,3886.0
12909,2023-12-15 21:37:16,33,MERCATOR CENTER ŠIŠKA,Cesta Ljubljanske brigade 33,False,False,22,11,11,OPEN,2023-12-15 20:28:24,4132.0
12910,2023-12-15 21:37:16,16,GH ŠENTPETER-NJEGOŠEVA C.,Zaloška cesta 1,False,False,24,21,3,OPEN,2023-12-15 20:28:06,4150.0
12911,2023-12-15 21:37:16,84,HOFER - POLJE,Polje 51,False,False,20,7,13,OPEN,2023-12-15 20:27:42,4174.0
12912,2023-12-15 21:37:16,65,VIŠKO POLJE,Cesta na Brdo,False,False,20,12,8,OPEN,2023-12-15 20:30:33,4003.0
12913,2023-12-15 21:37:16,40,BONIFACIJA,Tržaška 123,False,False,21,18,3,OPEN,2023-12-15 20:36:19,3657.0
12914,2023-12-15 21:37:16,39,P + R DOLGI MOST,P+R Dolgi most,False,False,20,15,5,OPEN,2023-12-15 20:27:08,4208.0
12915,2023-12-15 21:37:16,67,DRAVLJE,Celovška cesta,False,False,20,17,3,OPEN,2023-12-15 20:26:58,4218.0
12916,2023-12-15 21:37:16,70,POLJE,Zadobrovška cesta,False,False,20,14,6,OPEN,2023-12-15 20:35:31,3705.0
12917,2023-12-15 21:37:16,83,SUPERNOVA LJUBLJANA - RUDNIK,Jurčkova 223,False,False,20,17,3,OPEN,2023-12-15 20:35:48,3688.0
12918,2023-12-15 21:37:16,56,SREDNJA FRIZERSKA ŠOLA,Litostrojska cesta 53,False,False,20,13,7,OPEN,2023-12-15 20:28:33,4123.0
12919,2023-12-15 21:37:16,9,TRG OF-KOLODVORSKA UL.,Trg OF 12,False,False,26,0,26,OPEN,2023-12-15 20:31:03,3973.0
12920,2023-12-15 21:37:16,13,TRG MDB,Trg MDB 9,False,False,20,12,8,OPEN,2023-12-15 20:29:18,4078.0
12921,2023-12-15 21:37:16,18,TRŽAŠKA C.-ILIRIJA,Tržaška cesta 37,False,False,20,16,4,OPEN,2023-12-15 20:30:05,4031.0
12922,2023-12-15 21:37:16,1,PREŠERNOV TRG-PETKOVŠKOVO NABREŽJE,Prešernov trg 6,False,False,20,6,14,OPEN,2023-12-15 20:35:07,3729.0
12923,2023-12-15 21:37:16,60,MERCATOR MARKET - CELOVŠKA C. 163,Celovška 163,False,False,20,8,12,OPEN,2023-12-15 20:34:39,3757.0
12924,2023-12-15 21:37:16,44,SAVSKO NASELJE 2-LINHARTOVA CESTA,Topniška 54,False,False,20,18,2,OPEN,2023-12-15 20:35:55,3681.0
12925,2023-12-15 21:37:16,5,BREG,Breg 20,False,False,20,15,5,OPEN,2023-12-15 20:35:36,3700.0
12926,2023-12-15 21:37:16,36,BTC CITY ATLANTIS,BTC City Atlantis,False,False,20,15,5,OPEN,2023-12-15 20:27:48,4168.0
12927,2023-12-15 21:37:16,63,IKEA,Švedska ulica 6,False,False,20,18,2,OPEN,2023-12-15 20:28:27,4129.0
12928,2023-12-15 21:37:16,7,MIKLOŠIČEV PARK,Miklošičeva cesta 20,False,False,18,4,14,OPEN,2023-12-15 20:35:46,3690.0
12929,2023-12-15 21:37:16,23,BARJANSKA C.-CENTER STAREJŠIH TRNOVO,Devinska ulica 1a,False,False,20,17,3,OPEN,2023-12-15 20:27:52,4164.0
12930,2023-12-15 21:37:16,81,LEK - VEROVŠKOVA,Verovškova 57,False,False,20,16,4,OPEN,2023-12-15 20:29:06,4090.0
12931,2023-12-15 21:37:16,15,AMBROŽEV TRG,Poljanska cesta 20c,False,False,18,18,0,OPEN,2023-12-15 20:34:17,3779.0
12932,2023-12-15 21:37:16,77,VOJKOVA - GASILSKA BRIGADA,Vojkova cesta,False,False,20,16,4,OPEN,2023-12-15 20:28:53,4103.0
12933,2023-12-15 21:37:16,61,RAKOVNIK,Rakovnik,False,False,20,6,14,OPEN,2023-12-15 20:27:37,4179.0
12934,2023-12-15 21:37:16,50,PREGLOV TRG,Nove Fuzine 33,False,False,20,10,10,OPEN,2023-12-15 20:34:30,3766.0
12935,2023-12-15 21:37:16,28,PLEČNIKOV STADION,Dunajska cesta 70,False,False,18,5,13,OPEN,2023-12-15 20:28:36,4120.0
12936,2023-12-15 21:38:17,59,LIDL BEŽIGRAD,Bežigrad 11,False,False,20,9,11,OPEN,2023-12-15 20:36:05,3732.0
12937,2023-12-15 21:38:17,54,ŠMARTINSKI PARK,Smartinska cesta 58,False,False,20,12,8,OPEN,2023-12-15 20:30:54,4043.0
12938,2023-12-15 21:38:17,45,SAVSKO NASELJE 1-ŠMARTINSKA CESTA,Savska cesta 1,False,False,20,20,0,OPEN,2023-12-15 20:30:34,4063.0
12939,2023-12-15 21:38:17,68,ČRNUČE,Dunajska cesta,False,False,20,17,3,OPEN,2023-12-15 20:36:47,3690.0
12940,2023-12-15 21:38:17,11,VILHARJEVA CESTA,Vilharjeva cesta 23,False,False,20,16,3,OPEN,2023-12-15 20:29:57,4100.0
12941,2023-12-15 21:38:17,10,MASARYKOVA DDC,Masarykova cesta 14,False,False,18,1,17,OPEN,2023-12-15 20:31:04,4033.0
12942,2023-12-15 21:38:17,2,POGAČARJEV TRG-TRŽNICA,Pogačarjev trg 3,False,False,18,0,18,OPEN,2023-12-15 20:36:00,3737.0
12943,2023-12-15 21:38:17,4,CANKARJEVA UL.-NAMA,Cankarjeva cesta 1,False,False,26,8,18,OPEN,2023-12-15 20:34:21,3836.0
12944,2023-12-15 21:38:17,41,ANTONOV TRG,Tržaška 91,False,False,20,18,2,OPEN,2023-12-15 20:29:32,4125.0
12945,2023-12-15 21:38:17,73,PRUŠNIKOVA,Prušnikova ulica,False,False,20,16,4,OPEN,2023-12-15 20:37:01,3676.0
12946,2023-12-15 21:38:17,76,TEHNOLOŠKI PARK,Tehnološki park,False,False,20,14,6,OPEN,2023-12-15 20:36:42,3695.0
12947,2023-12-15 21:38:17,66,KOSEŠKI BAJER,Koseška cesta,False,False,20,13,7,OPEN,2023-12-15 20:34:12,3845.0
12948,2023-12-15 21:38:17,19,TIVOLI,Celovška cesta 26,False,False,20,19,1,OPEN,2023-12-15 20:29:46,4111.0
12949,2023-12-15 21:38:17,25,TRŽNICA MOSTE,Zaloška cesta 54,False,False,21,17,4,OPEN,2023-12-15 20:33:26,3891.0
12950,2023-12-15 21:38:17,6,GRUDNOVO NABREŽJE-KARLOVŠKA C.,Grudnovo nabrežje 3,False,False,18,15,3,OPEN,2023-12-15 20:30:05,4092.0
12951,2023-12-15 21:38:17,51,LIDL-LITIJSKA CESTA,Litijska cesta 53,False,False,20,12,8,OPEN,2023-12-15 20:36:23,3714.0
12952,2023-12-15 21:38:17,31,ŠPORTNI CENTER STOŽICE,Vojkova cesta 91,False,False,26,8,18,OPEN,2023-12-15 20:35:59,3738.0
12953,2023-12-15 21:38:17,22,ŠPICA,Prule 8,False,False,18,7,11,OPEN,2023-12-15 20:27:51,4226.0
12954,2023-12-15 21:38:17,80,ROŠKA - STRELIŠKA,Roška cesta,False,False,20,7,13,OPEN,2023-12-15 20:27:34,4243.0
12955,2023-12-15 21:38:17,8,BAVARSKI DVOR,Slovenska cesta 55c,False,False,20,0,20,OPEN,2023-12-15 20:36:14,3723.0
12956,2023-12-15 21:38:17,20,STARA CERKEV,Celovška cesta 69,False,False,14,5,9,OPEN,2023-12-15 20:29:35,4122.0
12957,2023-12-15 21:38:17,46,SITULA,Vilharjeva cesta 44,False,False,20,19,1,OPEN,2023-12-15 20:29:02,4155.0
12958,2023-12-15 21:38:17,17,ILIRSKA ULICA,Ilirska ulica 1,False,False,18,2,16,OPEN,2023-12-15 20:29:13,4144.0
12959,2023-12-15 21:38:17,72,LIDL - RUDNIK,Betettova cesta,False,False,20,12,8,OPEN,2023-12-15 20:35:38,3759.0
12960,2023-12-15 21:38:17,64,KOPALIŠČE KOLEZIJA,Gunduličeva ulica,False,False,20,20,0,OPEN,2023-12-15 20:37:09,3668.0
12961,2023-12-15 21:38:17,74,POVŠETOVA - KAJUHOVA,Povšetova - Kajuhova,False,False,20,8,12,OPEN,2023-12-15 20:27:20,4257.0
12962,2023-12-15 21:38:17,29,DUNAJSKA C.-PS MERCATOR,Dunajska cesta 105,False,False,18,16,2,OPEN,2023-12-15 20:29:09,4148.0
12963,2023-12-15 21:38:17,34,CITYPARK,Citypark - Šmartinska 152 g,False,False,20,8,11,OPEN,2023-12-15 20:36:49,3688.0
12964,2023-12-15 21:38:17,32,KOPRSKA ULICA,Koprska ulica 98,False,False,8,4,4,OPEN,2023-12-15 20:30:00,4097.0
12965,2023-12-15 21:38:17,30,LIDL - VOJKOVA CESTA,,False,False,20,17,2,OPEN,2023-12-15 20:28:52,4165.0
12966,2023-12-15 21:38:17,55,POLJANSKA-POTOČNIKOVA,Poljanska cesta 50,False,False,20,15,5,OPEN,2023-12-15 20:29:42,4115.0
12967,2023-12-15 21:38:17,57,POVŠETOVA-GRABLOVIČEVA,Grabloviceva ulica 60,False,False,19,10,9,OPEN,2023-12-15 20:30:17,4080.0
12968,2023-12-15 21:38:17,12,PARK NAVJE-ŽELEZNA CESTA,Železna cesta 18,False,False,20,18,2,OPEN,2023-12-15 20:29:56,4101.0
12969,2023-12-15 21:38:17,71,ZALOG,Zaloška cesta,False,False,20,9,11,OPEN,2023-12-15 20:37:18,3659.0
12970,2023-12-15 21:38:17,53,CESTA NA ROŽNIK,Cesta na Rožnik 1,False,False,20,17,3,OPEN,2023-12-15 20:28:15,4202.0
